ph,Hardness,Conductivity,Trihalomethanes,Turbidity,date
8.163074031,162.2318457,487.3183457,69.97671925,4.128193137,2016-12-29 00:00:00
6.867000691,184.248496,497.7037751,73.4334785,3.484120574,2016-12-30 00:00:00
5.821706914,220.1254226,493.1183456,49.12930147,3.908198846,2016-12-31 00:00:00
7.451888779,203.2002856,348.9529034,91.49308716,3.930080761,2017-01-01 00:00:00
6.898315041,228.8028036,392.3823257,66.98358863,3.822307139,2017-01-02 00:00:00
7.544340114,180.1197279,575.9221717,58.75498069,4.435514109,2017-01-03 00:00:00
4.103867855,168.2836513,344.8695064,34.719623,3.808850694,2017-01-04 00:00:00
5.329938815,196.0346231,511.7051873,68.45803745,5.79932235,2017-01-05 00:00:00
6.962993545,206.8178871,552.2730553,88.62013893,4.760381755,2017-01-06 00:00:00
6.846059942,177.8291271,542.9970994,60.90025425,4.709374128,2017-01-07 00:00:00
6.279842183,175.8906397,430.3220919,86.7602572,3.27858441,2017-01-08 00:00:00
6.739849728,197.3744818,390.0465726,91.38460524,4.379630439,2017-01-09 00:00:00
5.495035446,184.4348362,459.6421716,71.87557365,4.115428052,2017-01-10 00:00:00
7.583770299,217.2832624,393.877683,77.72225679,3.642289214,2017-01-11 00:00:00
5.866702734,159.4331752,525.2137907,79.28873961,5.302972731,2017-01-12 00:00:00
6.394980461,220.4223891,353.3654184,48.70998869,4.732002727,2017-01-13 00:00:00
5.82126163,204.04889,466.783264,96.82696136,4.371078785,2017-01-14 00:00:00
5.514062185,212.5550663,524.5479749,99.91838657,4.460362938,2017-01-15 00:00:00
6.730883602,192.4360764,326.3507452,,4.359137364,2017-01-16 00:00:00
5.198067643,200.4644449,573.1355324,74.94821697,3.295033859,2017-01-17 00:00:00
,191.0123086,271.3684375,92.4861398,4.654177335,2017-01-18 00:00:00
7.362331187,215.6372552,417.6082144,56.39934641,3.93356497,2017-01-19 00:00:00
7.06614184,207.3614294,503.2533171,83.65661496,4.127599073,2017-01-20 00:00:00
5.420347747,232.3868274,473.2680964,81.2249827,3.75672017,2017-01-21 00:00:00
7.015332583,222.1130042,420.1368731,66.54393516,5.251223104,2017-01-22 00:00:00
,246.2397632,355.5324696,68.38837818,4.138696567,2017-01-23 00:00:00
6.044671753,150.6710211,392.2067414,43.56429261,4.914883756,2017-01-24 00:00:00
6.198650336,246.4769625,527.0007956,62.12546898,3.574172022,2017-01-25 00:00:00
7.678945067,178.2005415,363.9740597,58.27370011,3.089549648,2017-01-26 00:00:00
8.062066123,125.705329,463.4616401,98.59456046,3.040031498,2017-01-27 00:00:00
7.255798597,200.1637946,489.2721602,45.68742145,3.968177083,2017-01-28 00:00:00
,239.4399531,364.9564913,70.76599159,3.430167323,2017-01-29 00:00:00
6.792407469,306.6274814,306.1155393,60.91203353,2.505650441,2017-01-30 00:00:00
7.368165577,204.0414512,328.5652878,88.88881943,3.684263383,2017-01-31 00:00:00
8.837786915,195.8272127,514.9259969,87.42907784,2.087080217,2017-02-01 00:00:00
7.108140711,148.6246065,259.9637626,56.04493436,4.015246444,2017-02-02 00:00:00
5.289618437,194.0563929,353.7729296,33.59203077,4.54810035,2017-02-03 00:00:00
7.169251038,162.4782263,507.027006,,4.533174155,2017-02-04 00:00:00
7.695049437,153.8097827,297.6758766,73.6887424,3.198879005,2017-02-05 00:00:00
8.693149901,219.1782966,545.228668,73.33152913,4.687846798,2017-02-06 00:00:00
,184.7860379,530.2483872,70.9575654,3.077034893,2017-02-07 00:00:00
6.999764511,219.1433726,282.5023381,65.06506907,3.360130678,2017-02-08 00:00:00
6.897922717,173.3909282,337.4360877,60.15941277,4.490105279,2017-02-09 00:00:00
6.382314604,212.8385143,342.5814436,67.74899138,2.881370055,2017-02-10 00:00:00
9.917092057,196.6037461,522.5485531,77.83081604,3.39332538,2017-02-11 00:00:00
5.609025354,271.6308238,443.8725583,72.82739237,3.354890148,2017-02-12 00:00:00
6.277463093,225.9419346,328.6844196,50.80335295,3.123166159,2017-02-13 00:00:00
,190.2673674,418.4767415,68.94488848,3.796737486,2017-02-14 00:00:00
7.714312672,191.6926397,377.9263683,58.69220411,4.42513397,2017-02-15 00:00:00
6.351286549,162.2133452,337.0773485,65.96781372,3.707053968,2017-02-16 00:00:00
7.958871446,184.8285571,389.2642157,52.51051952,4.007902613,2017-02-17 00:00:00
6.618186567,164.2545648,315.1993932,61.47442287,3.797067861,2017-02-18 00:00:00
6.000723336,161.0023053,384.7532976,71.00221725,4.176218743,2017-02-19 00:00:00
6.39292784,159.1689259,305.2436004,62.15437946,3.271338859,2017-02-20 00:00:00
6.977267852,223.2788913,377.000392,67.62724106,2.367041309,2017-02-21 00:00:00
6.353436844,218.5493627,503.414897,94.38693228,3.861109202,2017-02-22 00:00:00
6.019939995,140.8678983,428.6953308,67.29095585,2.747027112,2017-02-23 00:00:00
7.330196877,159.8037202,404.1959121,51.15397221,2.884715098,2017-02-24 00:00:00
9.241338767,157.9274924,464.0254828,93.87169224,3.842577604,2017-02-25 00:00:00
6.593174457,176.6128288,310.4359793,52.69795844,3.931653171,2017-02-26 00:00:00
6.948265449,225.23176,386.5820832,59.47401272,4.095611813,2017-02-27 00:00:00
,210.7328536,352.2523277,45.30400698,3.364890882,2017-02-28 00:00:00
,214.7257042,539.0065207,62.25962323,3.589251634,2017-03-01 00:00:00
5.938321179,214.4695748,626.1287371,59.98973731,3.88950004,2017-03-02 00:00:00
8.249550509,230.9328321,364.9311281,69.78164117,4.284831119,2017-03-03 00:00:00
6.903816978,258.5268417,318.6226223,65.86667919,3.867843303,2017-03-04 00:00:00
7.605674821,210.3714356,325.6836912,86.51347439,5.554074526,2017-03-05 00:00:00
6.589290501,108.6990768,324.5902735,,3.181112063,2017-03-06 00:00:00
7.511816641,174.6141336,303.1081459,90.66233669,2.285519929,2017-03-07 00:00:00
7.301444654,143.4313503,446.8396726,60.6484039,3.16007484,2017-03-08 00:00:00
6.788291583,182.0368954,419.8958885,71.43603837,4.255948317,2017-03-09 00:00:00
,184.0409883,382.8477409,75.56104956,3.714469253,2017-03-10 00:00:00
,194.761215,436.9274171,60.49058104,3.356977982,2017-03-11 00:00:00
6.692531669,200.4043509,376.6727942,57.81848371,2.942115367,2017-03-12 00:00:00
6.028101118,262.8084777,514.5456721,76.52907701,4.080786271,2017-03-13 00:00:00
6.715940564,218.0623835,349.00307,57.24708238,2.404729206,2017-03-14 00:00:00
7.490786676,202.4580608,306.3455625,67.35607868,4.354535491,2017-03-15 00:00:00
,287.3702082,375.7245185,97.85977469,4.322325337,2017-03-16 00:00:00
6.336588682,106.3801125,380.4330194,48.73551396,4.356593856,2017-03-17 00:00:00
7.381757557,203.4603016,361.3424956,55.13254619,3.338021759,2017-03-18 00:00:00
7.256015039,196.6498226,324.2501476,69.37504408,4.534960273,2017-03-19 00:00:00
7.025821771,147.9680603,421.0999169,51.17405802,4.746091949,2017-03-20 00:00:00
7.606880475,183.8400997,426.9859417,91.59070343,4.564460392,2017-03-21 00:00:00
6.983860439,202.2562815,486.9705426,61.85135772,4.159566509,2017-03-22 00:00:00
6.347020018,97.2809086,502.9190132,86.55416824,4.526350939,2017-03-23 00:00:00
7.322828417,230.3429008,349.3132127,50.6601455,3.981968832,2017-03-24 00:00:00
6.777506359,207.0507483,523.241732,86.16597061,4.263180268,2017-03-25 00:00:00
8.370364965,155.5535654,356.5198655,69.41966467,2.746649834,2017-03-26 00:00:00
6.642755695,168.8964217,474.0574902,71.70689113,4.299209281,2017-03-27 00:00:00
6.217584914,203.7072216,452.9220249,70.8509765,4.15016691,2017-03-28 00:00:00
6.630122156,192.5217032,320.470853,80.98021278,3.352764606,2017-03-29 00:00:00
8.051022203,171.751754,496.9062662,91.12321932,3.767443126,2017-03-30 00:00:00
8.416086817,208.3260218,444.5601085,78.75653284,4.93008381,2017-03-31 00:00:00
,166.9139914,411.478461,94.90112227,3.743703735,2017-04-01 00:00:00
7.933067692,204.7242814,449.6856024,55.40407966,4.534233043,2017-04-02 00:00:00
7.917608595,181.5253898,291.7960672,77.13105116,3.784085381,2017-04-03 00:00:00
8.942045991,215.6737861,541.9154677,70.82837383,4.354287641,2017-04-04 00:00:00
7.033945359,246.622871,516.2178472,91.60279375,3.931730863,2017-04-05 00:00:00
,158.2076474,399.7669648,53.50208576,4.108856703,2017-04-06 00:00:00
7.580048808,225.0885545,503.9087331,78.3543407,3.959636524,2017-04-07 00:00:00
8.473249064,129.2400806,590.9065736,63.93982069,4.81018543,2017-04-08 00:00:00
6.816416925,237.2695048,477.0239651,92.9457572,4.274738214,2017-04-09 00:00:00
6.460033522,215.4406413,365.0941435,77.55495328,3.535597779,2017-04-10 00:00:00
6.227826795,169.9262216,460.4153864,93.3007329,4.007347485,2017-04-11 00:00:00
,190.5675212,471.4447687,90.30630974,4.400203469,2017-04-12 00:00:00
,195.5409669,435.418245,,3.612918763,2017-04-13 00:00:00
5.632731647,283.9972841,425.9842127,67.65102459,5.114607051,2017-04-14 00:00:00
6.191241443,231.3227967,488.9541644,54.0608511,3.315070593,2017-04-15 00:00:00
7.701032797,121.5751392,368.224575,69.26020923,3.395482609,2017-04-16 00:00:00
,187.0432834,443.8433994,74.10818032,3.498716819,2017-04-17 00:00:00
8.832641116,199.4250377,453.7579722,82.65063482,3.452149736,2017-04-18 00:00:00
5.646083312,219.3429325,401.2562923,31.17403937,3.938505627,2017-04-19 00:00:00
7.332103963,185.4150767,310.2619742,,3.901096866,2017-04-20 00:00:00
7.896743922,197.6020777,270.7940588,53.20184836,4.889458166,2017-04-21 00:00:00
5.675294715,228.5903923,330.0786128,59.26709921,5.021464632,2017-04-22 00:00:00
6.010617577,184.5585817,314.5298134,83.70793779,4.867287404,2017-04-23 00:00:00
7.986018499,180.7955581,434.9545189,84.58196267,3.153004728,2017-04-24 00:00:00
,263.8576754,427.8114563,77.81069949,4.304051632,2017-04-25 00:00:00
7.159613912,167.8233153,437.3485849,61.85352795,4.943842601,2017-04-26 00:00:00
7.565198073,213.4282694,341.7164586,67.23005672,5.185000024,2017-04-27 00:00:00
6.865568515,231.4450543,496.6034248,91.46170878,4.916218246,2017-04-28 00:00:00
5.736675709,180.2909076,415.0065756,83.70704536,2.741791308,2017-04-29 00:00:00
6.129069622,198.0210951,464.8513219,61.44694473,3.83763909,2017-04-30 00:00:00
5.991371082,186.7226312,430.1851618,68.57319774,4.53937115,2017-05-01 00:00:00
9.723377231,190.8974211,443.0374169,62.82668747,4.072063353,2017-05-02 00:00:00
7.736312841,225.0631028,433.9740225,74.76510056,3.700916676,2017-05-03 00:00:00
6.715799479,193.1625009,316.2780291,85.19251082,4.999752023,2017-05-04 00:00:00
7.966762553,163.9272419,366.3795436,,4.816347767,2017-05-05 00:00:00
8.242558635,155.6161124,418.2637575,66.57795245,3.529427237,2017-05-06 00:00:00
6.539546128,215.4452044,426.0834788,54.98387785,4.076403287,2017-05-07 00:00:00
6.78538406,216.6470682,343.9724054,65.61470498,4.677920641,2017-05-08 00:00:00
7.007974587,248.9047116,403.7542555,75.33302517,4.628974864,2017-05-09 00:00:00
7.740383939,179.3023814,471.7831534,66.16343924,3.01336084,2017-05-10 00:00:00
7.918087079,175.3372395,322.5334232,70.11674609,4.64004301,2017-05-11 00:00:00
5.772769698,186.0606035,312.8693643,32.76116092,4.154685424,2017-05-12 00:00:00
7.571684493,173.0083385,305.834487,92.48188502,3.920287688,2017-05-13 00:00:00
8.73352533,203.3961302,336.8246562,68.79306179,3.1492018,2017-05-14 00:00:00
6.917858355,200.7055053,453.6375097,91.94218052,5.544167317,2017-05-15 00:00:00
8.512780909,157.6669175,377.6189451,43.01942665,4.026622094,2017-05-16 00:00:00
6.539115261,218.6196993,585.166427,40.77385621,4.211671959,2017-05-17 00:00:00
,228.756819,309.6084112,54.26800807,5.53747584,2017-05-18 00:00:00
8.22708313,274.351887,417.6737022,79.39710489,3.619181848,2017-05-19 00:00:00
7.274198051,156.1108292,591.801472,59.68051842,3.152762794,2017-05-20 00:00:00
7.118980168,160.9626028,440.3178709,61.67980126,5.349210586,2017-05-21 00:00:00
,163.4098192,279.6468038,81.5264574,3.574605162,2017-05-22 00:00:00
5.941942536,249.1635669,517.5468169,66.55141892,4.302179285,2017-05-23 00:00:00
7.278910903,135.2592725,480.1431086,54.94399196,4.201577247,2017-05-24 00:00:00
7.445189026,150.7757235,355.578481,74.76097575,2.745803765,2017-05-25 00:00:00
6.442496436,183.0713549,385.0148668,83.33251626,2.891018879,2017-05-26 00:00:00
,190.8774698,365.1481516,91.92574167,4.989876168,2017-05-27 00:00:00
6.919726155,194.8589999,394.8293259,69.85313474,4.12082788,2017-05-28 00:00:00
6.47237105,164.7689015,368.0795101,96.79540303,4.134575197,2017-05-29 00:00:00
8.25121778,167.3853532,277.4127111,61.27523403,3.495062986,2017-05-30 00:00:00
,191.6651832,354.1018299,84.11567338,4.600663396,2017-05-31 00:00:00
6.707108206,211.0865029,406.198555,,2.640246413,2017-06-01 00:00:00
7.24019447,154.1375792,451.0158383,,3.362821763,2017-06-02 00:00:00
6.528490775,184.4291595,430.4187865,100.8217919,4.585971676,2017-06-03 00:00:00
7.031839174,175.4658605,571.8220682,61.08465194,2.725564949,2017-06-04 00:00:00
7.494391101,205.1907067,313.0915196,72.97674144,3.579651838,2017-06-05 00:00:00
6.957433638,214.380139,468.5550615,104.207104,4.89205044,2017-06-06 00:00:00
,179.4081682,327.6509039,,3.327384429,2017-06-07 00:00:00
6.962324595,205.1830198,360.0589598,,4.526768327,2017-06-08 00:00:00
6.509621638,197.7595026,472.7093809,64.66330907,3.802819638,2017-06-09 00:00:00
8.069297893,191.0041072,418.2000717,49.0092564,3.021381555,2017-06-10 00:00:00
7.213375388,213.7671763,457.5115872,,3.453438876,2017-06-11 00:00:00
6.790838199,271.6012124,610.6295503,91.40211169,3.438279839,2017-06-12 00:00:00
6.975209178,175.4210394,401.0588017,66.4205789,5.25648355,2017-06-13 00:00:00
7.422225264,203.3233079,401.7754572,53.01958497,4.486512693,2017-06-14 00:00:00
6.505065807,226.4196094,484.0922845,80.46281041,2.890998522,2017-06-15 00:00:00
6.617862257,174.2805663,479.9205378,60.33979353,4.601351198,2017-06-16 00:00:00
6.769769339,178.3317527,299.4049766,62.86852727,3.846611901,2017-06-17 00:00:00
6.341751224,139.959471,347.4644191,58.22098154,4.01901055,2017-06-18 00:00:00
7.058866081,191.5484007,462.9937287,17.52776496,3.937334184,2017-06-19 00:00:00
7.539287395,258.4900758,352.1959121,59.15884348,5.427372665,2017-06-20 00:00:00
,163.1672501,522.6005118,78.8684647,4.64569167,2017-06-21 00:00:00
7.490807654,198.9665123,440.4711976,60.93598707,3.716367555,2017-06-22 00:00:00
6.037428194,227.0339937,306.3862826,41.19050736,3.594217364,2017-06-23 00:00:00
,158.6952089,471.0735367,74.88567577,3.392134168,2017-06-24 00:00:00
6.706695161,232.926598,443.2087743,64.12174013,4.371882445,2017-06-25 00:00:00
,156.3881195,554.2213897,53.48194274,4.709676028,2017-06-26 00:00:00
,186.3655495,288.3687128,72.18701487,4.116263245,2017-06-27 00:00:00
6.758851697,218.153477,382.5026998,53.81543482,3.639971876,2017-06-28 00:00:00
7.48678088,151.2025915,351.5754114,53.13713188,2.748428797,2017-06-29 00:00:00
6.904121373,228.9604179,513.1888415,40.54603685,4.141819203,2017-06-30 00:00:00
,155.2626089,456.185338,77.13750041,2.846501199,2017-07-01 00:00:00
7.348937142,267.6552225,541.7550825,54.61912764,4.725746456,2017-07-02 00:00:00
7.846057926,224.0588768,387.9713358,43.07518647,2.487968647,2017-07-03 00:00:00
,229.6206163,491.880578,85.24187346,3.113764306,2017-07-04 00:00:00
6.1798098,248.833263,487.625733,69.69702548,3.70432422,2017-07-05 00:00:00
6.755669308,209.3620748,499.0709093,81.09874611,3.959517637,2017-07-06 00:00:00
,213.6522934,483.7979676,78.81085249,4.312289708,2017-07-07 00:00:00
7.266598792,98.45293051,502.8830673,76.29028546,4.952733208,2017-07-08 00:00:00
8.218171066,116.0619504,408.3601989,90.99326781,4.246446172,2017-07-09 00:00:00
6.980061939,164.1271804,492.7034162,48.71029322,3.969463254,2017-07-10 00:00:00
6.381978996,235.9451102,511.4851573,77.83952139,3.299047219,2017-07-11 00:00:00
6.64800546,191.8418015,471.0471287,56.53238715,3.829783554,2017-07-12 00:00:00
5.899936567,205.9137864,512.3365277,55.06524301,3.858978815,2017-07-13 00:00:00
7.260904363,189.077962,390.2852661,81.08245565,4.383823385,2017-07-14 00:00:00
5.575920648,223.3740073,252.9683278,59.52300261,4.294447559,2017-07-15 00:00:00
5.467401255,197.0289262,355.1757122,67.15953241,3.717822718,2017-07-16 00:00:00
6.090016057,216.7362319,409.4272358,30.96584429,2.943521712,2017-07-17 00:00:00
8.205447053,145.7973174,420.3942228,100.7123059,3.73992167,2017-07-18 00:00:00
7.670505864,123.3366439,462.9676393,82.9046574,3.93382646,2017-07-19 00:00:00
6.791097166,209.1281633,291.3042116,57.30357735,3.084039762,2017-07-20 00:00:00
6.006769481,226.8740986,275.9865953,52.64002548,4.034754809,2017-07-21 00:00:00
,204.3847939,339.6418823,71.19049628,4.905229739,2017-07-22 00:00:00
6.336342762,214.0719823,370.7956045,83.66887899,3.78880332,2017-07-23 00:00:00
7.473235377,223.2649362,590.3251265,89.45357545,3.87771425,2017-07-24 00:00:00
,214.1930778,473.4153779,73.17019823,4.246388024,2017-07-25 00:00:00
7.380104835,237.9226372,478.654518,92.86455713,5.030452202,2017-07-26 00:00:00
10.067633,144.6139557,415.0507563,,3.776788997,2017-07-27 00:00:00
5.9159443,274.2636179,321.236814,39.44859287,2.585849315,2017-07-28 00:00:00
,171.6950224,397.4417128,73.64699561,2.643212412,2017-07-29 00:00:00
6.124847329,151.6913578,388.1375309,69.167847,4.211967654,2017-07-30 00:00:00
,137.2534266,520.4105053,50.02993329,3.30241929,2017-07-31 00:00:00
7.876495131,250.8966214,391.2587937,59.24608623,3.913904717,2017-08-01 00:00:00
6.021051323,178.2236826,400.5663301,60.87015055,4.661057552,2017-08-02 00:00:00
,193.1676112,417.4247663,38.10700463,3.818403943,2017-08-03 00:00:00
,166.6966948,536.3369828,77.55032727,3.434798595,2017-08-04 00:00:00
6.58545023,166.9659605,430.0785909,72.79991739,4.275640248,2017-08-05 00:00:00
6.342671183,157.0461254,351.0242557,64.4074978,4.582591795,2017-08-06 00:00:00
6.632990254,238.3247509,451.7344167,73.20154424,4.36085117,2017-08-07 00:00:00
5.400700138,197.9189928,503.8963569,77.38284144,3.555737566,2017-08-08 00:00:00
7.460147818,221.3432095,438.6196351,58.08399266,2.413628852,2017-08-09 00:00:00
6.709822001,148.253186,400.3428119,40.49559628,1.687624505,2017-08-10 00:00:00
8.054893322,239.1397786,574.4028275,56.35295296,3.52438043,2017-08-11 00:00:00
5.365192408,238.2912124,393.5338792,27.0957029,3.180798457,2017-08-12 00:00:00
6.920388988,252.3527992,368.629147,43.66708226,3.277601364,2017-08-13 00:00:00
7.025456548,184.4844265,559.0028538,56.29025198,2.927051442,2017-08-14 00:00:00
7.974248428,173.7507758,347.7480612,75.53536915,3.195944251,2017-08-15 00:00:00
8.03105522,222.6284245,452.9702847,78.54971219,3.338880126,2017-08-16 00:00:00
7.614056817,213.6911685,384.0872809,70.83321861,3.437946395,2017-08-17 00:00:00
7.643578362,209.8608444,337.6321732,63.64692149,3.76216286,2017-08-18 00:00:00
7.731315009,169.049684,525.8794084,74.90970542,5.164284275,2017-08-19 00:00:00
6.268402756,154.6819023,421.220228,65.89139218,3.38970529,2017-08-20 00:00:00
7.369911642,155.6448051,391.3242155,63.69861686,3.821721167,2017-08-21 00:00:00
,241.1806799,386.2983586,33.91835076,4.142386059,2017-08-22 00:00:00
6.320375285,165.8215453,422.3410482,46.04306451,2.728617352,2017-08-23 00:00:00
7.290088572,205.2131051,402.8747986,63.69851444,4.700618336,2017-08-24 00:00:00
6.356511062,164.6181852,430.9595045,47.02138185,3.415525525,2017-08-25 00:00:00
7.974065001,160.2241817,371.2119513,54.28062385,4.069086698,2017-08-26 00:00:00
4.943508444,267.5330269,417.4125312,22.74973504,5.070841577,2017-08-27 00:00:00
7.700362305,220.5717962,444.9576179,77.82980159,3.786486994,2017-08-28 00:00:00
6.05460718,228.1980268,441.4985004,65.3402127,4.88916336,2017-08-29 00:00:00
4.22142068,120.5601296,436.774598,64.60146839,4.278712401,2017-08-30 00:00:00
8.545890346,255.3248719,426.8833667,34.44829325,5.036882987,2017-08-31 00:00:00
7.752176213,182.0647049,328.2172512,92.25506242,4.72550711,2017-09-01 00:00:00
5.588129751,220.8175225,412.7085568,80.63780587,3.165618482,2017-09-02 00:00:00
8.649868625,178.5887535,329.5041913,83.78347669,3.08168124,2017-09-03 00:00:00
7.899256515,187.7006542,400.1498058,46.91334159,4.44817057,2017-09-04 00:00:00
5.952267969,136.8905306,423.963995,68.969793,4.769768271,2017-09-05 00:00:00
8.040187557,201.8092165,420.5492185,90.76177553,3.221138969,2017-09-06 00:00:00
4.313219151,191.1193373,499.8547966,76.44396141,3.923590202,2017-09-07 00:00:00
6.707016928,209.7788053,553.6444595,78.23717969,3.165632391,2017-09-08 00:00:00
5.853560601,186.8077508,489.7968884,65.04000733,3.756873895,2017-09-09 00:00:00
8.817402774,175.7549712,552.074544,91.44335576,3.864098419,2017-09-10 00:00:00
,171.4349805,381.6854172,97.41888566,2.812503635,2017-09-11 00:00:00
,193.5771567,322.7356853,77.71030699,3.481517395,2017-09-12 00:00:00
7.47640846,246.1847192,339.7299878,77.60302139,3.47819378,2017-09-13 00:00:00
7.691486298,155.1853193,536.8895891,77.5820505,4.042497483,2017-09-14 00:00:00
7.367371853,176.3352099,354.7649403,37.36337117,3.817215105,2017-09-15 00:00:00
8.927905926,188.0544191,438.515587,92.82832061,5.474354698,2017-09-16 00:00:00
5.62122732,221.6494395,326.3508725,84.37732322,3.440753325,2017-09-17 00:00:00
6.450644925,201.5966735,573.0337789,,5.241539196,2017-09-18 00:00:00
7.566517125,205.3965817,395.2972755,63.76770204,3.275142037,2017-09-19 00:00:00
6.115637546,240.9751559,407.3195393,63.07159747,3.723625473,2017-09-20 00:00:00
7.595228724,188.3732817,326.6271313,73.43822049,3.497604114,2017-09-21 00:00:00
,279.2324186,467.6280725,68.97517593,3.25627469,2017-09-22 00:00:00
7.131221859,165.9090203,510.9823292,47.13700036,4.713192605,2017-09-23 00:00:00
7.399724708,258.0199471,354.6673118,73.00849576,3.79512408,2017-09-24 00:00:00
7.002479941,168.9525905,457.646782,56.92186165,3.352436318,2017-09-25 00:00:00
5.345345371,238.51023,496.3508753,87.34283315,2.362886022,2017-09-26 00:00:00
6.185951163,174.7961234,479.0918451,51.49711211,5.2057243,2017-09-27 00:00:00
6.070090952,161.5302665,485.8662579,81.94610645,4.699457411,2017-09-28 00:00:00
7.095569331,196.7349272,453.9547573,31.55501016,4.861276292,2017-09-29 00:00:00
,189.7616538,410.4797337,60.14011673,3.092816759,2017-09-30 00:00:00
3.928556492,191.6659977,406.0856141,45.48073806,5.060835979,2017-10-01 00:00:00
6.352973105,244.8467167,403.5604823,59.04699355,4.15549464,2017-10-02 00:00:00
5.999125178,219.7161088,497.4771505,46.30352278,5.046973116,2017-10-03 00:00:00
8.899588378,208.1065481,381.1593537,48.29949653,3.92861371,2017-10-04 00:00:00
7.37533762,194.8680827,495.0370675,77.0942343,5.127394949,2017-10-05 00:00:00
8.979322853,184.309222,485.5831879,63.94417834,4.264944046,2017-10-06 00:00:00
8.532377474,216.4541076,436.1649753,55.92182717,2.380088049,2017-10-07 00:00:00
7.213537481,176.6400633,332.1995072,77.26146784,3.497480961,2017-10-08 00:00:00
,184.6668909,472.3299948,73.71021796,4.583109838,2017-10-09 00:00:00
8.895574458,107.3833271,444.9295836,78.34841499,4.754234802,2017-10-10 00:00:00
6.582764204,219.1848137,341.2099365,68.98196616,3.668879697,2017-10-11 00:00:00
,204.2405692,359.6221866,58.94560493,4.377502097,2017-10-12 00:00:00
,160.59576,327.9245609,64.64499261,3.287617332,2017-10-13 00:00:00
5.986593892,275.8865128,354.1118604,92.22773294,5.051493874,2017-10-14 00:00:00
6.841221063,166.6769499,532.1847408,78.22774764,5.092364652,2017-10-15 00:00:00
,157.827352,478.9989727,80.20284499,3.825770075,2017-10-16 00:00:00
7.146117225,181.4344194,485.1092148,52.81293151,4.775201718,2017-10-17 00:00:00
,237.7056814,434.3883037,59.77564205,3.943290757,2017-10-18 00:00:00
7.507575296,172.5040208,377.0751326,68.85219615,3.703001047,2017-10-19 00:00:00
7.997175823,214.8196269,513.5403984,70.29121366,4.817668211,2017-10-20 00:00:00
5.174345998,234.3285691,407.1023017,36.18353587,3.689144992,2017-10-21 00:00:00
,191.1504794,365.1405794,69.07443757,4.018446539,2017-10-22 00:00:00
6.479092567,180.9586672,370.2898377,,3.089597302,2017-10-23 00:00:00
7.811512445,258.8916012,421.1330348,71.70322701,4.54607021,2017-10-24 00:00:00
7.437216653,242.7299686,413.655951,64.52918474,3.866874573,2017-10-25 00:00:00
7.953878115,178.0665496,356.294341,61.46280651,2.86022397,2017-10-26 00:00:00
6.396569931,243.7247069,489.4493051,,4.188249712,2017-10-27 00:00:00
,208.3670456,540.8995403,84.57008277,3.594444416,2017-10-28 00:00:00
8.058135997,191.2779316,278.5026326,65.51136125,3.13060894,2017-10-29 00:00:00
,149.8389003,355.1849348,53.79972018,2.028875173,2017-10-30 00:00:00
,220.9851581,388.969021,70.26635473,4.875382905,2017-10-31 00:00:00
9.497261163,124.4828102,530.2170079,49.80984101,5.24210533,2017-11-01 00:00:00
7.984710742,121.0673575,338.5099837,59.26919288,4.567879972,2017-11-02 00:00:00
6.26111058,270.4661706,490.9426507,22.21932677,4.753018575,2017-11-03 00:00:00
6.957802749,219.2399523,431.3706622,56.43564639,4.587745469,2017-11-04 00:00:00
9.663159015,131.7118961,428.9064317,65.3604654,5.270217774,2017-11-05 00:00:00
6.732713713,197.7669743,321.3645185,85.37196089,3.885405037,2017-11-06 00:00:00
4.886057057,272.9203851,569.5812878,79.597988,3.079373114,2017-11-07 00:00:00
9.610220345,156.9295462,485.3791563,,4.961971972,2017-11-08 00:00:00
8.518531795,128.2634658,554.1390374,87.4718213,4.147168618,2017-11-09 00:00:00
6.950786515,201.8054906,417.1844458,49.23680886,3.997975215,2017-11-10 00:00:00
6.023022741,170.7322887,508.8510531,62.96779323,3.668088579,2017-11-11 00:00:00
9.011480407,167.9189217,385.4096085,50.52655122,4.270801389,2017-11-12 00:00:00
7.946767904,277.1169457,306.8374019,70.01966581,3.038483125,2017-11-13 00:00:00
7.709617351,189.8029139,397.8455658,,4.140423757,2017-11-14 00:00:00
6.081615358,209.0596796,410.5090897,101.1586753,4.010036799,2017-11-15 00:00:00
8.146185794,191.38241,445.931207,57.36364725,5.177963625,2017-11-16 00:00:00
8.141861116,210.3765614,321.8674741,85.30071701,4.136950486,2017-11-17 00:00:00
7.703356821,211.3446867,598.6628774,91.11869819,4.732125346,2017-11-18 00:00:00
,149.0428459,288.5176973,62.75730663,3.771305113,2017-11-19 00:00:00
9.252856509,168.0407511,400.0035891,62.25688126,3.300585826,2017-11-20 00:00:00
6.047651489,177.4442641,386.661205,30.55631047,2.589867903,2017-11-21 00:00:00
6.152857802,171.1252874,406.0944271,65.71471834,4.403083394,2017-11-22 00:00:00
9.074922874,184.9150548,339.3553332,,3.84047901,2017-11-23 00:00:00
7.436537227,167.3284655,398.5742148,69.25278308,4.497629168,2017-11-24 00:00:00
,259.6710409,469.2876307,73.99704616,3.458352214,2017-11-25 00:00:00
7.130099196,275.6797801,383.4550683,94.41630108,1.986191593,2017-11-26 00:00:00
6.79212545,165.7942863,370.6005778,96.60054207,4.042637641,2017-11-27 00:00:00
